code,product_name,quantity,brand,categories,ingredients,image_url,nutriscore_grade,energy_100g,fat_100g,saturated_fat_100g,proteins_100g,carbohydrates_100g,sugars_100g,fiber_100g,sodium_100g
3800849232153,METRO Chef Чубрица ронена буркан 200г,200 GRAM,METRO CHEF,"Хранителни стоки > Пакетирани храни > Овкусители, подправки и сосове > Подправки",,https://cdn.metro-group.com/bg/bg_pim_346696001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
8002960545395,MENU Паста от пресни гъби 640г,640 GRAM,MENU,Хранителни стоки > Консерви > Зеленцучи > Гъби,Култивирани млади гъби слънчогледово олио сол оризово нишесте аромати билки,https://cdn.metro-group.com/bg/bg_pim_338684001001_02.png?format=jpg&quality=80&dpi=72,,1092.0,27.0,,,,0.0,,
5449000236074,"fuzetea Студен чай горски плод 6 бр х 1,5 л",1500 GRAM,FUZE TEA,"Хранителни стоки > Напитки > Кафе, чай и какао > Чай готов за пиене","Вода, захар, фруктоза, киселина, лимонена киселина и ябълчна киселина, сок от горски плодове, (ягода, боровинка, малина) от концентрат (0.3%)екстракт  от черен чай на прах(0.09%), регулана на киселинноста, натриев цитрат, подсладител, стевиол глюкозиди, естествени ароматизанти",https://cdn.metro-group.com/bg/bg_pim_295258001001_01.png?format=jpg&quality=80&dpi=72,,84.0,,,,,,,
3800849209469,RIOBA Микс печени ядки 200 г,200 GRAM,RIOBA,Хранителни стоки > Захарни и солени изделия > Ядки,БЕЛЕНИ ФЪСТЪЦИ БЕЛЕНИ ФЪСТЪЦИ йодирана сол БЯЛО ПШЕНИЧНО БРАШНО регулатор на киселинността лимонена киселина БАДЕМОВИ ЯДКИ БАДЕМИ БЯЛО ПШЕНИЧНО БРАШНО йодирана сол КАШУ ЯДКИ КАШУ йодирана сол,https://cdn.metro-group.com/bg/bg_pim_336324001001_02.png?format=jpg&quality=80&dpi=72,,2615.0,48.9,6.3,24.9,22.47,6.36,,3950740.0
8005110043109,"MUTTI Белени цели домати 2,5кг",2500 GRAM,MUTTI,Хранителни стоки > Консерви > Зеленцучи > Домати,"Белени домати, доматен сок",https://cdn.metro-group.com/bg/bg_pim_307056001001_01.png?format=jpg&quality=80&dpi=72,,92.0,,,,,,,
3800226210507,ANGEL Вино бяло Шардоне 750мл,,ANGEL,Хранителни стоки > Напитки > Вино > Бяло вино,Съдържа СУЛФИТИ,https://cdn.metro-group.com/bg/bg_pim_253463001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800849232535,Fine Life Свински врат без кост 560г,560 GRAM,FINE LIFE,Хранителни стоки > Месо > Прясно месо > Свинско,свински врат,https://cdn.metro-group.com/bg/bg_pim_347870001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800849226572,METRO Chef Сирене краве резерва 400г,400 GRAM,METRO CHEF,Хранителни стоки > Млечни продукти и яйца > Сирене и кашкавал > Сирене,КРАВЕ МЛЯКО сол закваска мая,https://cdn.metro-group.com/bg/bg_pim_343838001001_01.png?format=jpg&quality=80&dpi=72,,1113.0,21.0,12.5,17.4,2.4,2.4,,0.0
3800000600722,DEVIN Изворна вода 11л,11000 GRAM,DEVIN,Хранителни стоки > Напитки > Безалкохолни напитки и вода > Вода,Обща минерализация 64 mg/l,https://cdn.metro-group.com/bg/bg_pim_150212001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800849217365,RIOBA Соленки с кашкавал 3кг,3000 GRAM,RIOBA,Хранителни стоки > Тестени изделия > Торти и десерти > Десерти,ПШЕНИЧНО БРАШНО маргарин нехидрогенирана палмова мазнина нехидрогенирана кокосова мазнина СОЕВО МАСЛО рапично масло сол емулгатор полиглицеролови естери на мастни киселини моно- и диглицериди на мастни киселини слънчогледов лецитин регулатор на киселинността лимонена киселина оцветител каротини КАШКАВАЛ ПШЕНИЧНО НИШЕСТЕ МЛЯКО НА ПРАХ сол Бакпулвер набухвател тетранатриев пирофосфат натриев бикарбонат модифицирано царевично нишесте моно- и диглицериди на мастни киселини ароматизант,https://cdn.metro-group.com/bg/bg_pim_340437001001_01.png?format=jpg&quality=80&dpi=72,,2092.0,28.0,15.0,9.0,54.0,5.0,,0.0
8716148039476,METRO Chef Сирене чедър цветен 1кг,1000 GRAM,METRO CHEF,Хранителни стоки > Млечни продукти и яйца > Сирене и кашкавал > Други сирена,ПАСТЬОРИЗИРАНО КРАВЕ МЛЯКО Сол Мленокисели бактериални култури Сирище с микробиален произход Оцветител Анато бета-каротен,https://cdn.metro-group.com/bg/bg_pim_333235001001_01.png?format=jpg&quality=80&dpi=72,,1670.0,33.0,21.0,25.0,0.1,0.1,,0.0
3800218586054,CHEVAL DE KATARZYNA Вино червено Мерло 2л,2000 GRAM,CHEVAL DE KATARZYNA,Хранителни стоки > Напитки > Вино > Червено вино,Грозде,https://cdn.metro-group.com/bg/bg_pim_299510001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
5760466736084,CASTELLO Бри 125г,125 GRAM,CASTELLO,Хранителни стоки > Млечни продукти и яйца > Сирене и кашкавал > Меки сирена,"Пастьоризирано краве МЛЯКО, сол, МЛЕЧНОКИСЕЛА закваска, сирищен ензим от микробиален произход, стартерни култури образуващи бяла плесен.",https://cdn.metro-group.com/bg/bg_pim_174494001001_02.png?format=jpg&quality=80&dpi=72,,1206.0,,,,,,,
3800849215408,METRO Chef Риба тон филе в слънчогледово масло 160г,160 GRAM,METRO CHEF,Хранителни стоки > Консерви > Морски дарове > Риба тон | Хранителни стоки > Нашите марки > Консерви > Морски дарове > Риба тон,TUNA (KATSUWONUS PELAMIS) рафинирано слънчогледово олио вода сол,https://cdn.metro-group.com/bg/bg_pim_319398002001_01.png?format=jpg&quality=80&dpi=72,,867.0,12.0,2.0,24.0,0.0,0.0,,0.0
4337182128342,"METRO Chef Черен шоколад на капки 64% 2,5кг",2500 GRAM,METRO CHEF,Хранителни стоки > Тестени изделия > Торти и десерти > Пекарна,какаова паста захар какаово масло натурален ароматизант ванилия емулгатор лецитини,https://cdn.metro-group.com/bg/bg_pim_321800001001_01.png?format=jpg&quality=80&dpi=72,,2355.0,40.0,25.0,7.2,40.0,37.0,,10.0
3800849230098,Fine Life Скумрия закуска 160 г,160 GRAM,FINE LIFE,Хранителни стоки > Нашите марки > Консерви > Морски дарове > Друга риба | Хранителни стоки > Консерви > Морски дарове > Друга риба,СКУМРИЯ Модифицирано картофено нишесте Доматен сок (Вода Доматено пюре Слънчогледово масло Сол Захар Подправки) Краставици,https://cdn.metro-group.com/bg/bg_pim_350257001001_01.png?format=jpg&quality=80&dpi=72,,,,,11.0,,,,
3800233070033,RICE UP Оризови бисквити с киноа и чиа 120г,120 GRAM,RICE UP,Хранителни стоки > Захарни и солени изделия > Чипс,"Кафяв пълнозърнест ориз 92%, черен императорски ориз 1, 0, 05, чиа 3%, киноа 3%, морска сол",https://cdn.metro-group.com/bg/bg_pim_272078001001_01.png?format=jpg&quality=80&dpi=72,,1671.0,,,,79.0,1.0,,
3800081490663,BIOSET Панировка за месо 1кг,1000 GRAM,БИОСЕТ,Хранителни стоки > Пакетирани храни > Брашно,Галета (ПШЕНИЧНО брашно мая захар) ПШЕНИЧЕН грис царевично нишесте царевично брашно сол овкусител: мононатриев глутамат набухвател: натриев бикарбонат овкусител: лимонена киселина кимион куркума червен пипер черен пипер,https://cdn.metro-group.com/bg/bg_pim_138367002001_01.png?format=jpg&quality=80&dpi=72,,1394.0,,,,67.0,,,
