code,product_name,quantity,brand,categories,ingredients,image_url,nutriscore_grade,energy_100g,fat_100g,saturated_fat_100g,proteins_100g,carbohydrates_100g,sugars_100g,fiber_100g,sodium_100g
3298020966018,L'EXTRAIT DE ROMARION Вино бяло 750 мл,,L'EXTRAIT DE ROMARION,Хранителни стоки > Напитки > Вино > Бяло вино,Съдържа СУЛФИТИ,https://cdn.metro-group.com/bg/bg_pim_341129001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
4337182369721,METRO Chef Скариди 4/6 цели 800г,800 GRAM,METRO CHEF,Хранителни стоки > Замразени продукти > Риба и морски дарове > Ракообразни,Морски тигрови скариди (PENAEUS MONODON) натриев метабистулфит цветни скариди (PENAEUS SEMISULCATUS).,https://cdn.metro-group.com/bg/bg_pim_338561001001_01.png?format=jpg&quality=80&dpi=72,,341.0,0.3,0.1,19.1,0.4,0.0,,124000.0
3800092630669,METRO Chef Тъмни стафиди 1кг,1000 GRAM,METRO CHEF,Хранителни стоки > Плодове и зеленчуци > Сушени плодове и зеленчуци > Сушени плодове,тъмни стафиди слънчогледово масло консервант СЕРЕН ДИОКСИД,https://cdn.metro-group.com/bg/bg_pim_274224001001_01.png?format=jpg&quality=80&dpi=72,,1255.0,0.4,0.15,3.0,69.0,50.0,,0.0
5204984000727,OMHPOE Барбун замразен 1кг,1000 GRAM,OMHPOE,Хранителни стоки > Замразени продукти > Риба и морски дарове > Соленоводна риба,Барбун вода,https://cdn.metro-group.com/bg/bg_pim_262286001001_01.png?format=jpg&quality=80&dpi=72,,490.0,,1.0,19.0,0.0,0.0,,
3800500012018,TRAKI Лютеница едросмляна 300г,300 GRAM,TRAKI,Хранителни стоки > Консерви > Зеленцучи > Лютеница,"Печена белена капия, доматен концентрат 10%, печен белен патладжан 10%, рафинирано слънчогледово масло, захар, сол, кимион, подправки",https://cdn.metro-group.com/bg/bg_pim_250130001001_01.png?format=jpg&quality=80&dpi=72,,556.0,,,,,,,
3800005801964,POMORIE Ракия мускатова 40% 700мл,700 GRAM,POMORIE,Хранителни стоки > Напитки > Високоалкохолни напитки > Ракия и бренди,,https://cdn.metro-group.com/bg/bg_pim_62364001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800500984124,HOSSO Omega 9 Кулинарно масло 5л,4564 GRAM,ХОСО ОМЕГА 9,"Хранителни стоки > Пакетирани храни > Олио, оцет и маслиново масло > Други","Рафинирано високоолеиново слънчогледово масло, антипенител Е 900.",https://cdn.metro-group.com/bg/bg_pim_310093001001_01.png?format=jpg&quality=80&dpi=72,,3400.0,92.0,,,,,,
3800106201069,МАДЖАРОВ Кашкавал БДС 380г,380 GRAM,МАДЖАРОВ,Хранителни стоки > Млечни продукти и яйца > Сирене и кашкавал > Кашкавал,Краве МЛЯКО закваска мая сол.,https://cdn.metro-group.com/bg/bg_pim_226300001001_01.png?format=jpg&quality=80&dpi=72,,1393.0,,,20.0,,,,
3800000600609,DEVIN Изворна вода Спорт 12 бр x 330 мл,330 GRAM,DEVIN,Хранителни стоки > Напитки > Безалкохолни напитки и вода > Вода,Na - 5.7 F - 0 1 Ca - 6 1 Обща минерализация - 82 pH - 7 7,https://cdn.metro-group.com/bg/bg_pim_286710001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800849228088,Fine Life Пуешко филе парче вакуум 200г,200 GRAM,FINE LIFE,"Хранителни стоки > Колбаси > Шунка, бекон и деликатеси > Варено пушени меса","пуешко месо вода картофено нишесте СОЕВ ПРОТЕИН mix 1 картофено нишесте йодирана сол натурални ароматизанти стабилизатор leavening powder: diphosphates e450 трифосфати антиоксидант натриев ериторбат консервант натриев нитрит nitrite salt (salt + e250) йодирана сол консервант натриев нитрит mix 2 консервант натриев ацетат йодирана сол антиоксидант аскорбинова киселина лимонена киселина сгъстител преработени ""eucheuma"" водорасли",https://cdn.metro-group.com/bg/bg_pim_345631001001_01.png?format=jpg&quality=80&dpi=72,,452.0,2.81,1.18,15.0,4.8,1.02,,0.0
5449000004840,FANTA Портокал 6 бр х 2 л,2080 GRAM,FANTA,Хранителни стоки > Напитки > Безалкохолни напитки и вода > Портокал,Вода фруктозо-глюкозен сироп портокалов сок от концентрат/5%/ въглероден диоксид киселина: лимонена киселина естествени ароматизанти от портокал с други естествени ароматизанти антиоксидант: аскорбинова киселина оцветител: каротини стабилизатор: гума гуар.,https://cdn.metro-group.com/bg/bg_pim_39368001001_01.png?format=jpg&quality=80&dpi=72,,187.0,0.0,0.0,0.0,,,,
3800740020781,DERONI Лютеница староселска 260 г,260 GRAM,ДЕРОНИ,Хранителни стоки > Консерви > Зеленцучи > Лютеница,"Зеленчуци 80, 7% (печени белени пиперки, доматено пюре/89, 6г домати в 100г продукт/, моркови, печени белени патладжани), слънчогледово масло 9, 0, 03, захар, пюре от картофи, сол, чесън, подправки",https://cdn.metro-group.com/bg/bg_pim_292524001001_01.png?format=jpg&quality=80&dpi=72,,634.0,,,,14.0,11.0,,
8717591518952,Seacon Бяла мида Вонголе варена 60/80 1кг,1000 GRAM,SEACON,Хранителни стоки > Замразени продукти > Риба и морски дарове > Черупчести,МИДИ 100% (МЕКОТЕЛИ и РАКООБРАЗНИ).,https://cdn.metro-group.com/bg/bg_pim_336115001001_02.png?format=jpg&quality=80&dpi=72,,205.0,,,,0.0,0.0,,
3800212422204,aro Инстантни спагети с пиле и гъби 60г,60 GRAM,ARO,"Хранителни стоки > Пакетирани храни > Олио, оцет и маслиново масло > Полу-готови храни",Спагети ПШЕНИЧНО БРАШНО Хидрогенирано палмово масло от костилки Нишесте от тапиока Картофено нишесте Сол Бяла захар Регулатор на киселинността Калиев карбонат Натриев карбонат Стабилизатор Полифосфати Сгъстител Гума гуар Напречно свързана натриева карбоксиметил целулоза Оцветител Куркума на прах Овкусител Мононатриев глутамат Антиоксидант Токоферол-обогатен екстракт Супена основа Сол Бяла захар Ароматизант моркови Ароматизант Сух лук Праз-лук Магданоз Овкусител Мононатриев глутамат Динатриев инозинат,https://cdn.metro-group.com/bg/bg_pim_336673001001_02.png?format=jpg&quality=80&dpi=72,,1975.33333337,17.66666667,9.0,8.33333333,69.33333333,0.66666667,,0.0
3800040800755,CIMA Топинг шоколад 900г,900 GRAM,CIMA,Хранителни стоки > Тестени изделия > Торти и десерти > Декорация,"Захар, растителни масла : слънчогледово, памучно, нискомаслено какао на прах 9%, СУРОВАТКА, емулгатори : ЛЕЦИТИН, моноглицериди на мастни киселини, ароматизанти.",https://cdn.metro-group.com/bg/bg_pim_294509003001_01.png?format=jpg&quality=80&dpi=72,,2418.0,34.0,,,60.0,50.0,,
3800849217396,RIOBA Сладки с локум 3кг,3000 GRAM,RIOBA,Хранителни стоки > Тестени изделия > Торти и десерти > Десерти,ПШЕНИЧНО БРАШНО бяла захар маргарин нехидрогенирана палмова мазнина нехидрогенирана кокосова мазнина СОЕВО МАСЛО рапично масло сол емулгатор полиглицеролови естери на мастни киселини моно- и диглицериди на мастни киселини слънчогледов лецитин регулатор на киселинността лимонена киселина оцветител каротини turkish delight бяла захар глюкозо-фруктозен сироп ПШЕНИЧНО НИШЕСТЕ ароматизант регулатор на киселинността лимонена киселина ПШЕНИЧНО НИШЕСТЕ МЛЯКО НА ПРАХ СУРОВАТКА НА ПРАХ ароматизант емулгатор моно- и диглицериди на мастни киселини,https://cdn.metro-group.com/bg/bg_pim_340440001001_01.png?format=jpg&quality=80&dpi=72,,2275.0,28.0,13.0,6.0,62.0,29.0,,0.0
7622210645739,Suchard AIDA Бонбини 252г,252 GRAM,SUCHARD,Хранителни стоки > Захарни и солени изделия > Шоколад,"Захар, растителни мазнини (палмова, ший), обезмаслено МЛЯКО на прах, суроватка на прах (от МЛЯКО), какаова маса, какаово масло, оризово брашно, нискомаслено какао на прах 2%, дехидратирана МЛЕЧНА мазнина, емулгатори (СОЕВИ лецитини, E476, E471), ароматизанти, сол.",https://cdn.metro-group.com/bg/bg_pim_228422001001_01.png?format=jpg&quality=80&dpi=72,,2223.0,30.0,15.0,,57.0,54.0,,
78895123975,"LEE KUM KEE Соев сос 1,9 кг",1900 GRAM,LEE KUM KEE,"Хранителни стоки > Пакетирани храни > Овкусители, подправки и сосове > Подправки","Вода, сол, соеви зърна 12%, пшенично брашно.",https://cdn.metro-group.com/bg/bg_pim_297447001001_01.png?format=jpg&quality=80&dpi=72,,308.0,,,,,,,
3049197860018,COURVOISIER XO Коняк 40 % 700 мл,700 GRAM,COURVOISIER,Хранителни стоки > Напитки > Високоалкохолни напитки > Ракия и бренди,,https://cdn.metro-group.com/bg/bg_pim_291240001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
5449000116444,"Coca-Cola Газирана напитка 6 бр x 1,5 л",1500 GRAM,COCA-COLA,Хранителни стоки > Напитки > Безалкохолни напитки и вода > Кола,"Вода, фруктозо-глюкозен сироп, въглероден диоксид, оцветител, Е150d, киселина:фосфорна киселина, естествени ароматизанти (включително кофеин).",https://cdn.metro-group.com/bg/bg_pim_307887001001_01.png?format=jpg&quality=80&dpi=72,,190.0,0.0,0.0,0.0,,,,
3800128901251,Булконс ПЪРВОМАЙ Лютеница 400г,400 GRAM,BULCONS,Хранителни стоки > Консерви > Зеленцучи > Лютеница,Пасирани български домати пасирани български чушки слънчогледово масло захар ПШЕНИЧНО НИШЕСТЕ йодирана сол кромид лук зрял чесън кимион черен пипер,https://cdn.metro-group.com/bg/bg_pim_341175001001_01.png?format=jpg&quality=80&dpi=72,,571.0,8.0,,,,,,
3800081493848,BIOSET Подправка за Пица 200г,200 GRAM,БИОСЕТ,"Хранителни стоки > Пакетирани храни > Овкусители, подправки и сосове > Подправки",Сол кориандър кимион черен пипер червен пипер сладък къри (куркума джинджифил СИНАП) чесън царевично нишесте,https://cdn.metro-group.com/bg/bg_pim_153159001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800228270134,БРИТОС Бира опушена OW 500мл,500 GRAM,БРИТОС,Хранителни стоки > Напитки > Бира и сайдер > Бира,"Вода, ЕЧЕМИЧЕН МАЛЦ, СПЕЦИАЛНИ МАЛЦОВЕ, хмел",https://cdn.metro-group.com/bg/bg_pim_306400001001_01.png?format=jpg&quality=80&dpi=72,,200.0,,,,,,,
2829920000000,Броколи свежи,1000 GRAM,,"Хранителни стоки > Плодове и зеленчуци > Зеленчуци > Зеле, карфиол и броколи",,https://cdn.metro-group.com/bg/bg_pim_129552001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
4337182247326,Fine Life Какао бисквити с ванилов крем 154г,154 GRAM,FINE LIFE,Хранителни стоки > Захарни и солени изделия > Бисквити,ПШЕНИЧНО брашно захар нехидрогенирана палмова мазнина глюкозо-фруктозен сироп царевично нишесте какао (2.2%) нискомаслено какао (1.5%) обезмаслено МЛЯКО на прах (1%) суроватка на прах (МЛЯКО) емулгатор: СОЕВ лецити oвлажнител: глицерол набухватели: амониев бикарбонат натриев бикарбонат дифосфати овкусители йодирана сол (сол калиев йодит) консервант натриев МЕТАБИСУЛФАТ.,https://cdn.metro-group.com/bg/bg_pim_349991001001_01.png?format=jpg&quality=80&dpi=72,,2031.0,,,,,,,
3800012116129,ОЛИНЕЗА Майонеза веган 230г,230 GRAM,ОЛИНЕЗА,"Хранителни стоки > Пакетирани храни > Овкусители, подправки и сосове > Майонеза",Рафинирано слънчогледово масло 50% вода винен оцет грахов протеин захар царевично нишесте ГОРЧИЦА сол киселина: линомена киселина консервант: калиев сорбат емулгатори: гума гуар и ксантанова гума,https://cdn.metro-group.com/bg/bg_pim_341325001001_01?format=jpg&quality=80&dpi=72,,1963.0,50.6,6.6,,4.0,,,
3800226520705,САЯНА Краве масло 250г,250 GRAM,САЯНА,Хранителни стоки > Млечни продукти и яйца > Масло и сметана > Масло,"Краве МАСЛО, сол",https://cdn.metro-group.com/bg/bg_pim_302904001001_01.png?format=jpg&quality=80&dpi=72,,3105.0,82.0,50.0,,,,,
3800849225735,METRO Chef Фагри 1500/2000г,1000 GRAM,METRO CHEF,Хранителни стоки > Риба > Прясна риба > Соленоводна риба,Риба 100%.,https://cdn.metro-group.com/bg/bg_pim_343871001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800000600425,DEVIN Изворна вода 12 бр x 500 мл,500 GRAM,DEVIN,Хранителни стоки > Напитки > Безалкохолни напитки и вода > Вода,Обща минерализация 82%.,https://cdn.metro-group.com/bg/bg_pim_111944001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800005806938,ПОМОРИЙСКА ИЗБА Вино сухо Совиньон блан 5 л,,POMORIE CELLAR,Хранителни стоки > Напитки > Вино > Бяло вино,съдържа СУЛФИТИ,https://cdn.metro-group.com/bg/bg_pim_334674001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800791720036,САМИ-М Панирано топено сирене с корнфлейкс 1кг,1000 GRAM,САМИ-М,Хранителни стоки > Замразени продукти > Полуготови ястия > Млечни и яйца,"Топено сирене /кашкавал, масло, извара, емулгиращи соли ST4, ST10, водоразтворим течен пушек/, панировка /ПШЕНИЧНО брашно, сол, модифицирано нишесте, набухвател, подправки/, растителна мазнина, картофено нишесте, ПШЕНИЧНИ и растителни фибри, стабилизатор Е461, МЛЕЧНИ протеини, малтодекстрин, трансглутаминаза.",https://cdn.metro-group.com/bg/bg_pim_316476001001_01.png?format=jpg&quality=80&dpi=72,,1158.0,,,11.0,,,,
3800849226022,"METRO Chef Люти чушки Бибери 2,9кг",2900 GRAM,METRO CHEF,Хранителни стоки > Консерви > Зеленцучи > Кисели зеленчуци | Хранителни стоки > Нашите марки > Консерви > Зеленчуци > Кисели зеленчуци,люти чушки вода сол НАТРИЕВ МЕТАБИСТУЛФИТ киселина оцетна киселина лимонена киселина втвърдител калциев хлорид консервант натриев бензоат,https://cdn.metro-group.com/bg/bg_pim_346659001001_01.png?format=jpg&quality=80&dpi=72,,105.0,0.3,0.0,0.4,5.1,2.3,,0.0
9414603102107,BABICH Совиньон блан бяло 375мл,375 GRAM,BABICH,Хранителни стоки > Напитки > Вино > Бяло вино,Съдържа СУЛФИТИ,https://cdn.metro-group.com/bg/bg_pim_315842001001_01?format=jpg&quality=80&dpi=72,,,,,,,,,
3800849234997,Fine Life Паприкаш 680г,680 GRAM,FINE LIFE,Хранителни стоки > Нашите марки > Консерви > Ястия > Консервирани ястия | Хранителни стоки > Консерви > Ястия > Консервирани ястия,пиперки доматено пюре домат калиева сол,https://cdn.metro-group.com/bg/bg_pim_348027001001_01.png?format=jpg&quality=80&dpi=72,,79.0,0.2,0.1,1.0,4.3,2.5,,0.0
5011013100118,BAILEYS Original Irish Cream 17% 1л,1000 GRAM,BAILEYS,Хранителни стоки > Напитки > Високоалкохолни напитки > Ликьор,,https://cdn.metro-group.com/bg/bg_pim_61838001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800206350186,ЖОСИ Топено сирене със синьо сирене 1кг,1000 GRAM,ЖОСИ,Хранителни стоки > Млечни продукти и яйца > Сирене и кашкавал > Пушено и топено сирене,"Кашкавал, МЛЕЧНО масло, извара, лактозен концентрат, сол, синьо сирене и магданоз на прах, емулгаторни соли: полифосфати и дифосфати, консервант: калиев сорбат, стабилизатори: ксантан гума, ЛАКТОЗА!",https://cdn.metro-group.com/bg/bg_pim_88676003001_01.png?format=jpg&quality=80&dpi=72,,776.0,15.0,10.0,9.0,,,,
3800849224554,METRO Chef Ципура на едро 400/600г,1000 GRAM,METRO CHEF,Хранителни стоки > Риба > Прясна риба > Соленоводна риба,Риба 100%.,https://cdn.metro-group.com/bg/bg_pim_343890001001_01.png?format=jpg&quality=80&dpi=72,,503.0,,,,,0.0,,
5997003583287,BUNGE PRO F10 Високоолеиново рафинирано слънчогледово олио 10 л,10010 GRAM,BUNGE PRO F10,"Хранителни стоки > Пакетирани храни > Олио, оцет и маслиново масло > Други",100% Високоолеиново рафинирано слънчогледово масло.,https://cdn.metro-group.com/bg/bg_pim_343582001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800211980446,КЕН Наденица лионска 390г,390 GRAM,КЕН,Хранителни стоки > Колбаси > Колбаси > Наденици и кренвирши,Свинско месо сланина топено сирене свински колаген вода сол скорбяла грахови фибри свински протеин екстракти от подправки консервант: натриев нитрит овкусители: мононатриев глутамат динатриев инозинат стабилизатор: дифосфати антиоксидант: натриев ериторбат емулгатори: гума гуар гума ксантан оцветител: кармин.,https://cdn.metro-group.com/bg/bg_pim_256091001001_01.png?format=jpg&quality=80&dpi=72,,1018.0,21.0,,11.0,3.0,,,
4017773300363,VALMARONE Вино Соаве Венето бяло 750мл,750 GRAM,VALMARONE,Хранителни стоки > Напитки > Вино > Бяло вино | Хранителни стоки > Нашите марки > Напитки > Вино > Бяло вино,Съдържа СУЛФИТИ,https://cdn.metro-group.com/bg/bg_pim_114289001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
5449000193513,Coca-Cola Газирана напитка 12 бр x 300 мл,300 GRAM,COCA-COLA,Хранителни стоки > Напитки > Безалкохолни напитки и вода > Кола,"Вода, фруктозо-глюкозен сироп, въглероден диоксид, оцветител, Е150d, киселина:фосфорна киселина, естествени ароматизанти (включително кофеин).",https://cdn.metro-group.com/bg/bg_pim_335285001001_01.png?format=jpg&quality=80&dpi=72,,190.0,0.0,0.0,0.0,,,,
5900512110066,MLEKOVITA Сирене маздамер слайс 1кг,1000 GRAM,MLEKOVITA,Хранителни стоки > Млечни продукти и яйца > Сирене и кашкавал > Други сирена,МЛЯКО сол стабилизатори: калциев хлорид бактериални култури цвят: анато,https://cdn.metro-group.com/bg/bg_pim_310478001001_01.png?format=jpg&quality=80&dpi=72,,1387.0,26.0,17.0,25.0,0.0,0.0,,
3800849203696,METRO Chef Печен лешник 200г,200 GRAM,METRO CHEF,Хранителни стоки > Нашите марки > Захарни и солени изделия > Ядки | Хранителни стоки > Захарни и солени изделия > Ядки,"ЛЕШНИЦИ, сол",https://cdn.metro-group.com/bg/bg_pim_329714001001_01.png?format=jpg&quality=80&dpi=72,,2881.0,61.0,5.0,15.0,17.0,4.0,,0.0
3800225132053,"STEFANIKA Маслини каламон без костилка 1,8кг",1800 GRAM,STEFANIKA,Хранителни стоки > Консерви > Зеленцучи > Миксирани маслини,"Масллини каламата, вода, сол, регулатор на киселинността: (МЛЕЧНА киселина E270).",https://cdn.metro-group.com/bg/bg_pim_333562001001_02.png?format=jpg&quality=80&dpi=72,,1025.0,,,,,,,
3800849210793,METRO Chef Краве сирене ЗНП 4кг,4000 GRAM,METRO CHEF,Хранителни стоки > Млечни продукти и яйца > Сирене и кашкавал > Сирене | Хранителни стоки > Нашите марки > Млечни Продукти и Яйца > Сирене и Кашкавал > Сирене,КРАВЕ МЛЯКО закваска за сирене сол сирище с микробиален произход калциев хлорид,https://cdn.metro-group.com/bg/bg_pim_334810001001_02.png?format=jpg&quality=80&dpi=72,,1182.0,22.0,15.5,17.0,4.2,4.2,,0.0
3800065718769,SWEET PLUS Тунквани бисквити есенни листа 120г,120 GRAM,SWEET PLUS,Хранителни стоки > Захарни и солени изделия > Бисквити,ПШЕНИЧНО Брашно Захар Растителна Палмова Мазнина Частично Хидрогенирана Растителна Мазнина (Палмова и Слънчогледова) Суха Суроватка 6% Царевично Нишесте Какао Маса 3.1% Сироп От Глюкоза Набухватели Амониев Бикарбонат Натриев Бикарбонат ЯЙЧЕН Меланж Сухо Пълномаслено МЛЯКО 0.5% Какао Прах 0.3% Краве Масло 0.1% Емулгатори Е471 СОЕВ Лецитин Ароматизанти Ванилия Масло Трапезна Сол,https://cdn.metro-group.com/bg/bg_pim_325859001001_01.png?format=jpg&quality=80&dpi=72,,2015.0,18.0,,,72.0,33.0,,
3800111819105,METRO Chef Червен винен оцет 5л,5000 GRAM,METRO CHEF,"Хранителни стоки > Пакетирани храни > Олио, оцет и маслиново масло > Винен оцет",Винен оцет (съдържа СУЛФИТИ),https://cdn.metro-group.com/bg/bg_pim_109700001001_01.png?format=jpg&quality=80&dpi=72,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2867560000004,Салам унгрезе слайд ~ 8 кг,1000 GRAM,NO BRAND,Хранителни стоки > Колбаси > Колбаси > Шпек и луканка,"Свинско месо, сол, обезмаслено МЛЯКО на прах, захар, декстроза, аромати, подправки.",https://cdn.metro-group.com/bg/bg_pim_339202001001_01?format=jpg&quality=80&dpi=72,,1518.0,30.0,12.0,24.0,,,,
3800157901000,MYSTERY Вино червено 187мл,187 GRAM,MYSTERY,Хранителни стоки > Напитки > Вино > Червено вино,Съдържа СУЛФИТИ,https://cdn.metro-group.com/bg/bg_pim_308398001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
5411188128311,alpro Кокосова напитка неподсладена 1л,1000 GRAM,ALPRO,Хранителни стоки > Млечни продукти и яйца > Соеви и ядкови продукти,"Вода, кокосово МЛЯКО (7%), кокосов крем, вода, кокосова вода (2.6%).",https://cdn.metro-group.com/bg/bg_pim_313981001001_01.png?format=jpg&quality=80&dpi=72,,56.0,,,,,,,
7622210040930,OREO Бисквити ванилия 154г,154 GRAM,OREO,Хранителни стоки > Захарни и солени изделия > Бисквити,"ПШЕНИЧНО брашно, захар, палмово масло, рапично масло, нискомаслено какао на прах 4. 5%, ПШЕНИЧНО нишесте, глюкозо-фруктозен сироп, набухватели (калиеви карбонати, амониеви карбонати, натриеви карбонати), сол, емулгатори (СОЕВ лецитин, слънчогледов лецитин), ароматизант.",https://cdn.metro-group.com/bg/bg_pim_298293001003_01.png?format=jpg&quality=80&dpi=72,,1990.0,19.0,,,68.0,38.0,,
3800008165599,"PURE PINK Вино Розе, сира и мурведър 750мл",750 GRAM,PURE PINK,Хранителни стоки > Напитки > Вино > Розе,Съдържа СУЛФИТИ,https://cdn.metro-group.com/bg/bg_pim_330492001001_02.png?format=jpg&quality=80&dpi=72,,,,,,,,,
4337182155270,METRO Chef Брауни 16 x 62.5г,1000 GRAM,METRO CHEF,Хранителни стоки > Замразени продукти > Тестени изделия > Торти,захар рапично масло ЦЯЛО ЯЙЦЕ ПШЕНИЧНО БРАШНО шоколад захар какаова маса какаово масло ПРЕЧИСТЕНО МАСЛО какао на прах с намалени мазнини емулгатор СОЕВИ ЛЕЦИТИНИ СМЕТАНА вода шоколад какаов кувертюр захар рапично масло какао на прах с намалени мазнини палмова мазнина ЛАКТОЗА (МЛЯКО) СЛАДКА СУРОВАТКА НА ПРАХ емулгатор лецитини ОРЕХИ какао на прах с намалени мазнини модифицирано нишесте оризово брашно СЛАДКА СУРОВАТКА НА ПРАХ глюкозо-фруктозен сироп ОБЕЗМАСЛЕНО МЛЯКО НА ПРАХ сол с ниско съдържание на натрий палмова мазнина декстроза натурален аромат глюкозен сироп МЛЕЧЕН ПРОТЕИН влагозадържащ агент сорбитоли глицерин емулгатор моно- и диглицериди на мастни киселини набухвател дифосфати натриеви карбонати сгъстител натриев алгинат стабилизатор калциев сулфат регулатор на киселинността аскорбинова киселина,https://cdn.metro-group.com/bg/bg_pim_324537001001_01.png?format=jpg&quality=80&dpi=72,,1851.9,27.4,6.9,5.6,42.1,28.4,,150.0
5205461242142,METRO Chef Салата Миста 400г,400 GRAM,METRO CHEF,Хранителни стоки > Плодове и зеленчуци > Зеленчуци > Други зеленчуци,маруля салата айсберг китайско зеле ескарол радичио,https://cdn.metro-group.com/bg/bg_pim_311196001001_01.png?format=jpg&quality=80&dpi=72,,,,0.0,,,,,
3800008604111,Еверест Бисквити какао 3 бр 215 г,215 GRAM,EVEREST,Хранителни стоки > Захарни и солени изделия > Бисквити,ПШЕНИЧНО брашно захар растително масло (палмово) какао на прах 2.6% СУХ ЯЙЧЕН МЕЛАНЖ набухватели: амониев бикарбонат натриев бикарбонат сол регулатор на киселинността: лимонена киселина ароматизант,https://cdn.metro-group.com/bg/bg_pim_67028001001_10.png?format=jpg&quality=80&dpi=72,,1970.0,18.0,,,66.0,26.0,,
5015821149451,RAJAH Сос Тика масала 500г,500 GRAM,RAJAH,"Хранителни стоки > Пакетирани храни > Овкусители, подправки и сосове > Други сосове",Вода лук (10%) сметана (8%) домати (7%) рапично масло нискомаслен йогурт захар модифицирано царевично нишесте концентрирано доматено пюре (2%) подправки изсушен лук (1%) листа от кориандър пюриран чесън пюриран джинджифил сол подкислител : оцетна киселина (Е260) екстракт от червен пипер концентриран лимонов сок изсушени листа от сминдух.,https://cdn.metro-group.com/bg/bg_pim_259488001001_01.png?format=jpg&quality=80&dpi=72,,429.0,,,,,,,
8722700202561,Knorr Бульон рибен 1 л,1000 GRAM,KNORR,"Хранителни стоки > Пакетирани храни > Овкусители, подправки и сосове > Бульони","Малтодекстрин, картофено нишесте, йодирана сол, слънчогледово масло, сушена РИБА треска, (8, 6%), захар, ПШЕНИЧНО брашно, екстракт от мая, сол, ароматизатори, лук на прах (1, 3%), сок от моркови концентриран, фруктоза, СОЕВ сос (СОЕВИ зърна, ПШЕНИЦА), екстракт от бяло вино.",https://cdn.metro-group.com/bg/bg_pim_107563001001_01.png?format=jpg&quality=80&dpi=72,,70.0,1.0,,,2.0,,,
3800747011256,"7up Газирана безалкохолна напитка 6 бр х 1,5 л",1500 GRAM,7UP,Хранителни стоки > Напитки > Безалкохолни напитки и вода > Лимон,Вода захар въглероден диоксид киселина (лимонена киселина ябълчна киселина) аромати ( съдържа натурални аромати лимон и лайм) регулатор на киселинността (натриев цитрат) подсладител (стевиол гликозид).,https://cdn.metro-group.com/bg/bg_pim_301568001001_01.png?format=jpg&quality=80&dpi=72,,126.0,0.0,0.0,0.0,,,,
3800106403531,KRINA Ориз баланс 800 г,800 GRAM,КРИНА,Хранителни стоки > Пакетирани храни > Варива > Ориз,Съдържа влакнини 7гр в 100гр продукт,https://cdn.metro-group.com/bg/bg_pim_232181001001_01.png?format=jpg&quality=80&dpi=72,,1433.0,,,,70.0,,,
3800779038825,хорека меню Наденица 14 х 110 г,1540 GRAM,ХОРЕКА МЕНЮ,Хранителни стоки > Замразени продукти > Полуготови ястия > Обработено месо,,https://cdn.metro-group.com/bg/bg_pim_225463001004_01.png?format=jpg&quality=80&dpi=72,,276.0,,,,,,,
3800849235277,METRO Chef Свински котлет нарязан 10бр х ~180г,1000 GRAM,METRO CHEF,Хранителни стоки > Месо > Прясно месо > Свинско,свинско месо,https://cdn.metro-group.com/bg/bg_pim_286261001001_02.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800849224509,METRO Chef Ципура 400/600г,1000 GRAM,METRO CHEF,Хранителни стоки > Риба > Прясна риба > Соленоводна риба,,https://cdn.metro-group.com/bg/bg_pim_343873001001_01.png?format=jpg&quality=80&dpi=72,,503.0,,,,0.0,0.0,,
3800740016746,DERONI Лютеница староселска 520 г,520 GRAM,ДЕРОНИ,Хранителни стоки > Консерви > Зеленцучи > Лютеница,"Зеленчуци 80. 7% (печени белени пиперки, доматено пюре/89. 6г домати в 100г продукт/, моркови, печени белени патладжани), слънчогледово масло 9, 0, 03, захар, пюре от картофи, сол, чесън, подправки",https://cdn.metro-group.com/bg/bg_pim_272188001001_01.png?format=jpg&quality=80&dpi=72,,634.0,,,,14.0,11.0,,
3800078008291,Compass Гъши пастет 100г,100 GRAM,COMPASS,Хранителни стоки > Консерви > Месо,сол Свински бульон свинско месо и мазнина подправки птичи черен дроб 14% (пилешки черен дроб 12% заготовка за ароматизиране на храни 0.4% (глюкоза гъши черен дроб 2%) ароматизант овкусител: мононатриев глутамат) механично отделено птичe месо царевично нишесте растителни фибри стабилизатор: трифосфати консервант: натриев нитрит червен ферментирал ориз,https://cdn.metro-group.com/bg/bg_pim_349815001001_01.png?format=jpg&quality=80&dpi=72,,791.0,16.0,,,,1.0,,
